customer_id,company_name,industry,team_size_bucket,plan_tier,signup_date,date,mrr,cac,ltv,nps_score,is_active,is_new,is_churned
24,"Clear Labs",HealthTech,11-50,Growth,2023-10-01,2024-07-01,0,662,11419,6,0,0,0
25,"Bright Labs",SaaS,11-50,Growth,2023-02-01,2024-07-01,0,539,11926,8,0,0,0
26,"Fast Labs",E-Commerce,1-10,Starter,2023-12-02,2024-07-01,108.55,138,2130,5,1,0,0
27,"Sharp Labs",EdTech,1-10,Starter,2024-03-31,2024-07-01,106.99,160,2118,6,1,0,0
28,"Prime Labs",E-Commerce,1-10,Starter,2024-05-31,2024-07-01,86.73,135,1779,5,1,0,0
30,"Edge Labs",EdTech,1-10,Starter,2024-05-01,2024-07-01,56.18,131,1142,7,1,0,0
31,"Peak Labs",SaaS,51-200,Growth,2023-05-01,2024-07-01,509.78,658,16737,7,1,0,0
33,"Nova Labs",SaaS,51-200,Growth,2023-10-01,2024-07-01,503.61,624,16316,7,1,0,0
34,"Apex Labs",EdTech,11-50,Growth,2023-07-31,2024-07-01,0,570,14028,8,0,0,0
35,"Blue Labs",EdTech,1-10,Starter,2023-07-01,2024-07-01,148.12,155,2921,7,1,0,0
36,"Red Labs",FinTech,11-50,Growth,2023-05-01,2024-07-01,542.68,524,18065,8,1,0,0
37,"Green Labs",FinTech,1-10,Starter,2024-03-31,2024-07-01,107.43,148,2105,6,1,0,0
38,"Zen Labs",SaaS,11-50,Growth,2024-03-31,2024-07-01,323.09,576,10880,6,1,0,0
39,"Flux Labs",FinTech,11-50,Growth,2024-01-01,2024-07-01,883.15,590,29947,8,1,0,0
40,"Dash Labs",E-Commerce,11-50,Starter,2023-05-31,2024-07-01,0,169,2001,7,0,0,0
41,"Quick Works",SaaS,11-50,Starter,2023-07-01,2024-07-01,0,130,1221,6,0,0,0
42,"Smart Works",FinTech,51-200,Growth,2023-03-31,2024-07-01,0,625,29973,6,0,0,0
43,"Bold Works",E-Commerce,51-200,Enterprise,2023-07-31,2024-07-01,5601.6,3323,362940,9,1,0,0
44,"Clear Works",SaaS,11-50,Growth,2023-01-01,2024-07-01,712.89,545,23892,6,1,0,0
45,"Bright Works",E-Commerce,1-10,Starter,2023-05-01,2024-07-01,0,161,1386,7,0,0,0
46,"Fast Works",HealthTech,11-50,Starter,2024-05-31,2024-07-01,174.28,144,3441,7,1,0,0
47,"Sharp Works",SaaS,1-10,Starter,2024-02-01,2024-07-01,116.77,172,2342,6,1,0,0
48,"Prime Works",HealthTech,11-50,Starter,2023-03-04,2024-07-01,183.12,146,3685,5,1,0,0
49,"Core Works",FinTech,1-10,Starter,2023-10-01,2024-07-01,92.33,149,1850,5,1,0,0
50,"Edge Works",SaaS,11-50,Growth,2023-02-01,2024-07-01,0,619,29927,7,0,0,0
51,"Peak Works",EdTech,51-200,Growth,2023-05-31,2024-07-01,845.35,606,28659,8,1,0,0
52,"Deep Works",SaaS,200+,Enterprise,2024-03-03,2024-07-01,6945.01,2741,455801,9,1,0,0
53,"Nova Works",SaaS,51-200,Growth,2023-03-31,2024-07-01,0,541,32711,6,0,0,0
54,"Apex Works",SaaS,1-10,Starter,2024-01-01,2024-07-01,64.61,151,1298,6,1,0,0
55,"Blue Works",FinTech,200+,Enterprise,2023-03-31,2024-07-01,5551.69,3191,377504,8,1,0,0
56,"Red Works",FinTech,200+,Enterprise,2023-08-31,2024-07-01,6879.4,3097,456296,7,1,0,0
57,"Green Works",E-Commerce,11-50,Growth,2024-03-03,2024-07-01,810.07,652,27664,8,1,0,0
58,"Zen Works",E-Commerce,51-200,Growth,2023-02-01,2024-07-01,0,664,22477,6,0,0,0
59,"Flux Works",SaaS,51-200,Growth,2023-07-31,2024-07-01,0,660,24491,8,0,0,0
61,"Quick Tech",EdTech,11-50,Growth,2023-05-01,2024-07-01,759.22,658,25778,6,1,0,0
62,"Smart Tech",SaaS,11-50,Starter,2024-05-01,2024-07-01,194.67,140,3782,6,1,0,0
63,"Bold Tech",E-Commerce,1-10,Starter,2023-10-01,2024-07-01,58.98,128,1192,5,1,0,0
64,"Clear Tech",FinTech,11-50,Growth,2023-12-02,2024-07-01,933.96,684,30229,6,1,0,0
66,"Fast Tech",EdTech,1-10,Starter,2023-02-01,2024-07-01,159.11,129,3267,6,1,0,1
67,"Sharp Tech",E-Commerce,11-50,Growth,2023-07-01,2024-07-01,0,512,29131,8,0,0,0
68,"Prime Tech",HealthTech,11-50,Starter,2023-05-01,2024-07-01,0,163,1199,6,0,0,0
69,"Core Tech",SaaS,51-200,Enterprise,2023-05-01,2024-07-01,0,3083,313477,8,0,0,0
70,"Edge Tech",SaaS,51-200,Growth,2024-03-03,2024-07-01,403.53,516,13452,6,1,0,0
71,"Peak Tech",EdTech,1-10,Starter,2023-08-31,2024-07-01,0,142,3501,7,0,0,0
72,"Deep Tech",EdTech,1-10,Starter,2023-07-01,2024-07-01,152.62,167,3093,5,1,0,0
73,"Nova Tech",FinTech,51-200,Growth,2024-03-31,2024-07-01,502.2,658,17215,6,1,0,0
74,"Apex Tech",FinTech,11-50,Growth,2023-03-04,2024-07-01,0,649,11544,8,0,0,0
75,"Blue Tech",HealthTech,51-200,Growth,2024-03-31,2024-07-01,412.27,613,13951,8,1,0,0
76,"Red Tech",E-Commerce,11-50,Growth,2023-03-04,2024-07-01,0,649,25937,6,0,0,0
77,"Green Tech",SaaS,11-50,Growth,2023-12-02,2024-07-01,384.82,587,12890,6,1,0,0
78,"Zen Tech",FinTech,11-50,Starter,2023-05-01,2024-07-01,0,162,2217,7,0,0,0
79,"Flux Tech",SaaS,11-50,Growth,2023-10-01,2024-07-01,324.71,677,10557,6,1,0,0
80,"Dash Tech",FinTech,1-10,Starter,2024-03-31,2024-07-01,146.24,136,2935,5,1,0,0
81,"Quick Hub",FinTech,51-200,Growth,2024-03-03,2024-07-01,880.48,518,29161,6,1,0,0
82,"Smart Hub",E-Commerce,11-50,Growth,2024-05-01,2024-07-01,748.16,679,25333,7,1,0,0
84,"Clear Hub",SaaS,51-200,Growth,2023-03-04,2024-07-01,0,583,32656,7,0,0,0
85,"Bright Hub",SaaS,11-50,Starter,2023-05-31,2024-07-01,63.94,131,1274,5,1,0,0
86,"Fast Hub",EdTech,11-50,Starter,2023-01-01,2024-07-01,147.36,147,2988,7,1,0,1
87,"Sharp Hub",EdTech,51-200,Enterprise,2023-12-02,2024-07-01,4368.54,2582,286831,9,1,0,0
88,"Prime Hub",EdTech,1-10,Starter,2023-12-02,2024-07-01,133.08,161,2684,7,1,0,0
89,"Core Hub",E-Commerce,11-50,Starter,2023-01-01,2024-07-01,196.38,145,3899,7,1,0,0
90,"Edge Hub",HealthTech,200+,Enterprise,2024-03-31,2024-07-01,0,2692,256963,8,0,0,0
91,"Peak Hub",E-Commerce,11-50,Growth,2023-01-01,2024-07-01,0,652,31023,7,0,0,0
93,"Nova Hub",FinTech,1-10,Starter,2023-05-31,2024-07-01,0,162,3738,6,0,0,0
94,"Apex Hub",HealthTech,1-10,Starter,2024-03-31,2024-07-01,159.35,132,3187,5,1,0,0
95,"Blue Hub",E-Commerce,11-50,Starter,2024-01-01,2024-07-01,139.78,131,2880,6,1,0,0
96,"Red Hub",SaaS,11-50,Starter,2024-03-03,2024-07-01,137.32,159,2737,5,1,0,0
97,"Green Hub",SaaS,1-10,Starter,2024-02-01,2024-07-01,173.29,160,3391,6,1,0,0
99,"Flux Hub",FinTech,11-50,Growth,2023-05-31,2024-07-01,0,624,15570,7,0,0,0
100,"Dash Hub",EdTech,51-200,Enterprise,2024-02-01,2024-07-01,7609.93,2960,521796,8,1,0,0
101,"Quick Base",HealthTech,11-50,Starter,2023-12-02,2024-07-01,0,169,2329,7,0,0,0
102,"Smart Base",FinTech,1-10,Starter,2024-07-01,2024-07-01,81.17,155,1588,5,1,1,0
103,"Bold Base",HealthTech,51-200,Enterprise,2024-01-01,2024-07-01,6152.83,3315,418800,7,1,0,0
104,"Clear Base",FinTech,51-200,Growth,2023-07-01,2024-07-01,0,680,19497,7,0,0,0
106,"Fast Base",E-Commerce,51-200,Enterprise,2024-07-01,2024-07-01,3573.5,2591,245171,8,1,1,0
107,"Sharp Base",SaaS,1-10,Starter,2024-03-31,2024-07-01,135.88,148,2640,5,1,0,0
109,"Core Base",FinTech,11-50,Starter,2024-05-01,2024-07-01,106.19,138,2087,5,1,0,0
110,"Edge Base",EdTech,51-200,Growth,2023-07-01,2024-07-01,628.69,560,21141,7,1,0,0
111,"Peak Base",E-Commerce,200+,Enterprise,2023-10-31,2024-07-01,4955.4,2737,329497,7,1,0,0
112,"Deep Base",FinTech,11-50,Growth,2023-10-31,2024-07-01,0,569,12342,6,0,0,0
113,"Nova Base",SaaS,1-10,Starter,2024-01-01,2024-07-01,128.53,130,2522,5,1,0,0
114,"Apex Base",E-Commerce,11-50,Starter,2023-01-01,2024-07-01,68.98,159,1362,7,1,0,0
115,"Blue Base",EdTech,51-200,Growth,2024-05-01,2024-07-01,376.12,617,12184,6,1,0,1
116,"Red Base",FinTech,1-10,Starter,2024-05-31,2024-07-01,160.37,163,3121,5,1,0,0
117,"Green Base",E-Commerce,200+,Enterprise,2024-03-31,2024-07-01,2100.64,2772,138167,9,1,0,0
118,"Zen Base",EdTech,51-200,Enterprise,2023-10-01,2024-07-01,7423.25,3013,489561,7,1,0,0
119,"Flux Base",E-Commerce,11-50,Growth,2023-12-02,2024-07-01,334.42,580,11033,7,1,0,0
120,"Dash Base",FinTech,11-50,Starter,2024-03-31,2024-07-01,56.88,132,1141,7,1,0,0
121,"Quick Flow",SaaS,200+,Enterprise,2023-01-01,2024-07-01,0,2803,418187,9,0,0,0
122,"Smart Flow",HealthTech,11-50,Growth,2024-02-01,2024-07-01,668.02,602,22474,7,1,0,0
123,"Bold Flow",SaaS,1-10,Starter,2024-01-01,2024-07-01,58.5,172,1202,7,1,0,0
124,"Clear Flow",HealthTech,11-50,Starter,2023-08-31,2024-07-01,115.16,149,2313,6,1,0,0
125,"Bright Flow",FinTech,1-10,Starter,2023-05-01,2024-07-01,0,143,1058,7,0,0,0
126,"Fast Flow",SaaS,51-200,Growth,2023-05-31,2024-07-01,718.72,539,24145,8,1,0,0
127,"Sharp Flow",SaaS,51-200,Growth,2023-07-01,2024-07-01,0,642,25711,6,0,0,0
128,"Prime Flow",E-Commerce,1-10,Starter,2023-12-02,2024-07-01,55.91,129,1148,7,1,0,0
129,"Core Flow",SaaS,1-10,Starter,2024-02-01,2024-07-01,179.6,172,3649,7,1,0,0
130,"Edge Flow",FinTech,11-50,Starter,2023-10-31,2024-07-01,102.23,141,1994,6,1,0,0
131,"Peak Flow",SaaS,51-200,Growth,2023-03-31,2024-07-01,617.25,677,20929,6,1,0,0
132,"Deep Flow",EdTech,11-50,Growth,2024-03-31,2024-07-01,663.51,659,22332,6,1,0,0
133,"Nova Flow",FinTech,11-50,Growth,2024-07-01,2024-07-01,838.54,683,28445,6,1,1,0
134,"Apex Flow",SaaS,1-10,Starter,2023-01-01,2024-07-01,0,171,3751,5,0,0,0
135,"Blue Flow",E-Commerce,51-200,Growth,2024-03-03,2024-07-01,724.87,671,23963,6,1,0,0
136,"Red Flow",HealthTech,11-50,Growth,2023-03-04,2024-07-01,564.07,553,18324,7,1,0,0
137,"Green Flow",SaaS,11-50,Starter,2023-10-01,2024-07-01,144.96,156,2933,7,1,0,0
138,"Zen Flow",E-Commerce,1-10,Starter,2024-03-31,2024-07-01,146.04,132,2989,5,1,0,0
139,"Flux Flow",SaaS,11-50,Starter,2023-03-04,2024-07-01,89.77,132,1792,5,1,0,0
140,"Dash Flow",SaaS,11-50,Starter,2024-03-31,2024-07-01,70,172,1366,6,1,0,0
141,"Quick Sync",E-Commerce,11-50,Starter,2023-10-01,2024-07-01,76.5,153,1510,6,1,0,0
142,"Smart Sync",FinTech,51-200,Growth,2024-02-01,2024-07-01,992.09,524,33292,6,1,0,0
143,"Bold Sync",FinTech,200+,Enterprise,2023-07-01,2024-07-01,2332.48,3099,154093,8,1,0,0
144,"Clear Sync",SaaS,11-50,Growth,2023-08-31,2024-07-01,577.62,544,19775,7,1,0,0
145,"Bright Sync",FinTech,11-50,Growth,2024-02-01,2024-07-01,986.12,670,33186,8,1,0,0
147,"Sharp Sync",SaaS,51-200,Growth,2023-08-31,2024-07-01,0,572,32262,8,0,0,0
148,"Prime Sync",FinTech,1-10,Starter,2023-07-01,2024-07-01,119.85,142,2462,7,1,0,0
149,"Core Sync",E-Commerce,11-50,Growth,2023-05-01,2024-07-01,500.19,520,17028,6,1,0,0
150,"Edge Sync",SaaS,11-50,Starter,2023-03-31,2024-07-01,183.51,151,3593,6,1,0,0
1,"Quick Analytics",SaaS,1-10,Starter,2023-10-01,2024-07-31,124.7,134,2567,5,1,0,0
2,"Smart Analytics",FinTech,1-10,Starter,2024-05-01,2024-07-31,192.28,149,3763,5,1,0,0
3,"Bold Analytics",E-Commerce,11-50,Starter,2023-07-01,2024-07-31,0,168,2168,5,0,0,0
4,"Clear Analytics",E-Commerce,11-50,Starter,2023-12-02,2024-07-31,0,128,2274,6,0,0,0
5,"Bright Analytics",E-Commerce,11-50,Starter,2023-05-31,2024-07-31,0,132,1767,5,0,0,0
6,"Fast Analytics",EdTech,51-200,Enterprise,2024-05-31,2024-07-31,7644.4,2987,515588,9,1,0,0
7,"Sharp Analytics",SaaS,11-50,Starter,2024-02-01,2024-07-31,121.59,131,2423,5,1,0,0
8,"Prime Analytics",FinTech,1-10,Starter,2023-10-31,2024-07-31,143.38,135,2955,6,1,0,0
9,"Core Analytics",SaaS,51-200,Growth,2023-03-31,2024-07-31,581,601,19228,7,1,0,0
10,"Edge Analytics",FinTech,1-10,Starter,2024-03-03,2024-07-31,73.7,147,1463,5,1,0,0
11,"Peak Analytics",FinTech,200+,Enterprise,2024-02-01,2024-07-31,7232.41,3059,474251,9,1,0,0
12,"Deep Analytics",SaaS,11-50,Growth,2024-01-01,2024-07-31,1002.39,593,32644,7,1,0,0
13,"Nova Analytics",HealthTech,51-200,Growth,2023-05-31,2024-07-31,0,627,33036,8,0,0,0
14,"Apex Analytics",HealthTech,11-50,Starter,2023-12-02,2024-07-31,75.57,172,1525,7,1,0,0
15,"Blue Analytics",HealthTech,1-10,Starter,2023-08-31,2024-07-31,122.87,164,2410,5,1,0,0
16,"Red Analytics",EdTech,11-50,Starter,2023-05-31,2024-07-31,64.89,170,1311,5,1,0,0
17,"Green Analytics",E-Commerce,11-50,Starter,2023-01-01,2024-07-31,0,157,2472,7,0,0,0
18,"Zen Analytics",EdTech,11-50,Starter,2023-03-04,2024-07-31,0,141,3775,6,0,0,0
19,"Flux Analytics",E-Commerce,11-50,Starter,2024-07-01,2024-07-31,110.05,162,2215,5,1,0,0
20,"Dash Analytics",FinTech,11-50,Starter,2023-03-31,2024-07-31,166.43,167,3248,5,1,0,0
21,"Quick Labs",HealthTech,11-50,Starter,2024-03-31,2024-07-31,122.13,133,2431,6,1,0,0
22,"Smart Labs",EdTech,51-200,Growth,2024-05-01,2024-07-31,733.89,618,24760,6,1,0,0
23,"Bold Labs",SaaS,1-10,Starter,2023-10-01,2024-07-31,186.99,172,3799,7,1,0,0
24,"Clear Labs",HealthTech,11-50,Growth,2023-10-01,2024-07-31,0,662,11419,8,0,0,0
25,"Bright Labs",SaaS,11-50,Growth,2023-02-01,2024-07-31,0,539,11926,7,0,0,0
26,"Fast Labs",E-Commerce,1-10,Starter,2023-12-02,2024-07-31,109.43,138,2130,7,1,0,0
27,"Sharp Labs",EdTech,1-10,Starter,2024-03-31,2024-07-31,102.77,160,2118,5,1,0,1
28,"Prime Labs",E-Commerce,1-10,Starter,2024-05-31,2024-07-31,89.17,135,1779,5,1,0,0
30,"Edge Labs",EdTech,1-10,Starter,2024-05-01,2024-07-31,55.76,131,1142,5,1,0,0
31,"Peak Labs",SaaS,51-200,Growth,2023-05-01,2024-07-31,495.41,658,16737,7,1,0,0
32,"Deep Labs",SaaS,11-50,Starter,2024-07-31,2024-07-31,184.25,170,3777,6,1,1,0
33,"Nova Labs",SaaS,51-200,Growth,2023-10-01,2024-07-31,475.3,624,16316,6,1,0,0
34,"Apex Labs",EdTech,11-50,Growth,2023-07-31,2024-07-31,0,570,14028,8,0,0,0
35,"Blue Labs",EdTech,1-10,Starter,2023-07-01,2024-07-31,150.12,155,2921,5,1,0,0
36,"Red Labs",FinTech,11-50,Growth,2023-05-01,2024-07-31,553.8,524,18065,7,1,0,0
37,"Green Labs",FinTech,1-10,Starter,2024-03-31,2024-07-31,105.34,148,2105,6,1,0,0
38,"Zen Labs",SaaS,11-50,Growth,2024-03-31,2024-07-31,331.64,576,10880,6,1,0,0
39,"Flux Labs",FinTech,11-50,Growth,2024-01-01,2024-07-31,880.3,590,29947,8,1,0,0
40,"Dash Labs",E-Commerce,11-50,Starter,2023-05-31,2024-07-31,0,169,2001,5,0,0,0
41,"Quick Works",SaaS,11-50,Starter,2023-07-01,2024-07-31,0,130,1221,6,0,0,0
42,"Smart Works",FinTech,51-200,Growth,2023-03-31,2024-07-31,0,625,29973,7,0,0,0
43,"Bold Works",E-Commerce,51-200,Enterprise,2023-07-31,2024-07-31,5289.82,3323,362940,8,1,0,0
44,"Clear Works",SaaS,11-50,Growth,2023-01-01,2024-07-31,716.66,545,23892,7,1,0,0
45,"Bright Works",E-Commerce,1-10,Starter,2023-05-01,2024-07-31,0,161,1386,7,0,0,0
46,"Fast Works",HealthTech,11-50,Starter,2024-05-31,2024-07-31,174.63,144,3441,5,1,0,0
47,"Sharp Works",SaaS,1-10,Starter,2024-02-01,2024-07-31,115.11,172,2342,6,1,0,0
48,"Prime Works",HealthTech,11-50,Starter,2023-03-04,2024-07-31,181.03,146,3685,7,1,0,0
49,"Core Works",FinTech,1-10,Starter,2023-10-01,2024-07-31,91.84,149,1850,5,1,0,0
50,"Edge Works",SaaS,11-50,Growth,2023-02-01,2024-07-31,0,619,29927,7,0,0,0
51,"Peak Works",EdTech,51-200,Growth,2023-05-31,2024-07-31,834.61,606,28659,8,1,0,0
52,"Deep Works",SaaS,200+,Enterprise,2024-03-03,2024-07-31,7030.62,2741,455801,9,1,0,0
53,"Nova Works",SaaS,51-200,Growth,2023-03-31,2024-07-31,0,541,32711,8,0,0,0
54,"Apex Works",SaaS,1-10,Starter,2024-01-01,2024-07-31,64.78,151,1298,5,1,0,0
55,"Blue Works",FinTech,200+,Enterprise,2023-03-31,2024-07-31,5546.23,3191,377504,8,1,0,0
56,"Red Works",FinTech,200+,Enterprise,2023-08-31,2024-07-31,7008.48,3097,456296,7,1,0,0
57,"Green Works",E-Commerce,11-50,Growth,2024-03-03,2024-07-31,809.08,652,27664,7,1,0,0
58,"Zen Works",E-Commerce,51-200,Growth,2023-02-01,2024-07-31,0,664,22477,7,0,0,0
59,"Flux Works",SaaS,51-200,Growth,2023-07-31,2024-07-31,0,660,24491,8,0,0,0
60,"Dash Works",HealthTech,1-10,Starter,2024-07-31,2024-07-31,200.5,170,3940,6,1,1,0
61,"Quick Tech",EdTech,11-50,Growth,2023-05-01,2024-07-31,775.8,658,25778,7,1,0,0
62,"Smart Tech",SaaS,11-50,Starter,2024-05-01,2024-07-31,184.26,140,3782,6,1,0,0
63,"Bold Tech",E-Commerce,1-10,Starter,2023-10-01,2024-07-31,57.91,128,1192,6,1,0,0
64,"Clear Tech",FinTech,11-50,Growth,2023-12-02,2024-07-31,913.23,684,30229,8,1,0,0
65,"Bright Tech",SaaS,51-200,Enterprise,2024-07-31,2024-07-31,3748.4,3030,247398,8,1,1,0
66,"Fast Tech",EdTech,1-10,Starter,2023-02-01,2024-07-31,0,129,3267,7,0,0,0
67,"Sharp Tech",E-Commerce,11-50,Growth,2023-07-01,2024-07-31,0,512,29131,6,0,0,0
68,"Prime Tech",HealthTech,11-50,Starter,2023-05-01,2024-07-31,0,163,1199,6,0,0,0
69,"Core Tech",SaaS,51-200,Enterprise,2023-05-01,2024-07-31,0,3083,313477,9,0,0,0
70,"Edge Tech",SaaS,51-200,Growth,2024-03-03,2024-07-31,404.37,516,13452,7,1,0,0
71,"Peak Tech",EdTech,1-10,Starter,2023-08-31,2024-07-31,0,142,3501,6,0,0,0
72,"Deep Tech",EdTech,1-10,Starter,2023-07-01,2024-07-31,150.77,167,3093,7,1,0,1
73,"Nova Tech",FinTech,51-200,Growth,2024-03-31,2024-07-31,515.33,658,17215,8,1,0,0
74,"Apex Tech",FinTech,11-50,Growth,2023-03-04,2024-07-31,0,649,11544,7,0,0,0
75,"Blue Tech",HealthTech,51-200,Growth,2024-03-31,2024-07-31,424.14,613,13951,6,1,0,0
76,"Red Tech",E-Commerce,11-50,Growth,2023-03-04,2024-07-31,0,649,25937,7,0,0,0
77,"Green Tech",SaaS,11-50,Growth,2023-12-02,2024-07-31,397.9,587,12890,6,1,0,0
78,"Zen Tech",FinTech,11-50,Starter,2023-05-01,2024-07-31,0,162,2217,6,0,0,0
79,"Flux Tech",SaaS,11-50,Growth,2023-10-01,2024-07-31,309.86,677,10557,6,1,0,0
80,"Dash Tech",FinTech,1-10,Starter,2024-03-31,2024-07-31,143.32,136,2935,5,1,0,0
81,"Quick Hub",FinTech,51-200,Growth,2024-03-03,2024-07-31,879.26,518,29161,7,1,0,0
82,"Smart Hub",E-Commerce,11-50,Growth,2024-05-01,2024-07-31,750.37,679,25333,8,1,0,0
83,"Bold Hub",HealthTech,51-200,Growth,2024-07-31,2024-07-31,506.22,659,17030,8,1,1,0
84,"Clear Hub",SaaS,51-200,Growth,2023-03-04,2024-07-31,0,583,32656,7,0,0,0
85,"Bright Hub",SaaS,11-50,Starter,2023-05-31,2024-07-31,62.59,131,1274,6,1,0,0
86,"Fast Hub",EdTech,11-50,Starter,2023-01-01,2024-07-31,0,147,2988,5,0,0,0
87,"Sharp Hub",EdTech,51-200,Enterprise,2023-12-02,2024-07-31,4340.8,2582,286831,9,1,0,0
88,"Prime Hub",EdTech,1-10,Starter,2023-12-02,2024-07-31,134.25,161,2684,5,1,0,0
89,"Core Hub",E-Commerce,11-50,Starter,2023-01-01,2024-07-31,195,145,3899,5,1,0,0
90,"Edge Hub",HealthTech,200+,Enterprise,2024-03-31,2024-07-31,0,2692,256963,8,0,0,0
91,"Peak Hub",E-Commerce,11-50,Growth,2023-01-01,2024-07-31,0,652,31023,8,0,0,0
92,"Deep Hub",E-Commerce,11-50,Starter,2024-07-31,2024-07-31,159.03,165,3191,7,1,1,0
93,"Nova Hub",FinTech,1-10,Starter,2023-05-31,2024-07-31,0,162,3738,6,0,0,0
94,"Apex Hub",HealthTech,1-10,Starter,2024-03-31,2024-07-31,155.74,132,3187,7,1,0,0
95,"Blue Hub",E-Commerce,11-50,Starter,2024-01-01,2024-07-31,142.87,131,2880,6,1,0,0
96,"Red Hub",SaaS,11-50,Starter,2024-03-03,2024-07-31,137.26,159,2737,7,1,0,0
97,"Green Hub",SaaS,1-10,Starter,2024-02-01,2024-07-31,165.4,160,3391,7,1,0,0
98,"Zen Hub",HealthTech,11-50,Starter,2024-07-31,2024-07-31,138.16,128,2786,7,1,1,0
99,"Flux Hub",FinTech,11-50,Growth,2023-05-31,2024-07-31,0,624,15570,7,0,0,0
100,"Dash Hub",EdTech,51-200,Enterprise,2024-02-01,2024-07-31,8018.4,2960,521796,9,1,0,0
101,"Quick Base",HealthTech,11-50,Starter,2023-12-02,2024-07-31,0,169,2329,7,0,0,0
102,"Smart Base",FinTech,1-10,Starter,2024-07-01,2024-07-31,80.66,155,1588,7,1,0,0
103,"Bold Base",HealthTech,51-200,Enterprise,2024-01-01,2024-07-31,6442.59,3315,418800,7,1,0,0
104,"Clear Base",FinTech,51-200,Growth,2023-07-01,2024-07-31,0,680,19497,6,0,0,0
106,"Fast Base",E-Commerce,51-200,Enterprise,2024-07-01,2024-07-31,3728.82,2591,245171,7,1,0,0
107,"Sharp Base",SaaS,1-10,Starter,2024-03-31,2024-07-31,132.62,148,2640,6,1,0,0
108,"Prime Base",E-Commerce,51-200,Growth,2024-07-31,2024-07-31,908.32,525,30351,6,1,1,0
109,"Core Base",FinTech,11-50,Starter,2024-05-01,2024-07-31,104.84,138,2087,5,1,0,0
110,"Edge Base",EdTech,51-200,Growth,2023-07-01,2024-07-31,646.83,560,21141,7,1,0,0
111,"Peak Base",E-Commerce,200+,Enterprise,2023-10-31,2024-07-31,4917.94,2737,329497,8,1,0,0
112,"Deep Base",FinTech,11-50,Growth,2023-10-31,2024-07-31,0,569,12342,8,0,0,0
113,"Nova Base",SaaS,1-10,Starter,2024-01-01,2024-07-31,128.99,130,2522,6,1,0,0
114,"Apex Base",E-Commerce,11-50,Starter,2023-01-01,2024-07-31,67.25,159,1362,6,1,0,0
115,"Blue Base",EdTech,51-200,Growth,2024-05-01,2024-07-31,0,617,12184,7,0,0,0
116,"Red Base",FinTech,1-10,Starter,2024-05-31,2024-07-31,151.44,163,3121,7,1,0,0
117,"Green Base",E-Commerce,200+,Enterprise,2024-03-31,2024-07-31,2033.62,2772,138167,8,1,0,0
118,"Zen Base",EdTech,51-200,Enterprise,2023-10-01,2024-07-31,7271.12,3013,489561,8,1,0,0
119,"Flux Base",E-Commerce,11-50,Growth,2023-12-02,2024-07-31,322.57,580,11033,6,1,0,0
120,"Dash Base",FinTech,11-50,Starter,2024-03-31,2024-07-31,56.56,132,1141,6,1,0,0
121,"Quick Flow",SaaS,200+,Enterprise,2023-01-01,2024-07-31,0,2803,418187,8,0,0,0
122,"Smart Flow",HealthTech,11-50,Growth,2024-02-01,2024-07-31,681.4,602,22474,7,1,0,0
123,"Bold Flow",SaaS,1-10,Starter,2024-01-01,2024-07-31,60.72,172,1202,5,1,0,0
124,"Clear Flow",HealthTech,11-50,Starter,2023-08-31,2024-07-31,115.17,149,2313,7,1,0,0
125,"Bright Flow",FinTech,1-10,Starter,2023-05-01,2024-07-31,0,143,1058,5,0,0,0
126,"Fast Flow",SaaS,51-200,Growth,2023-05-31,2024-07-31,733.34,539,24145,6,1,0,0
127,"Sharp Flow",SaaS,51-200,Growth,2023-07-01,2024-07-31,0,642,25711,7,0,0,0
128,"Prime Flow",E-Commerce,1-10,Starter,2023-12-02,2024-07-31,58.47,129,1148,6,1,0,0
129,"Core Flow",SaaS,1-10,Starter,2024-02-01,2024-07-31,182.71,172,3649,7,1,0,0
130,"Edge Flow",FinTech,11-50,Starter,2023-10-31,2024-07-31,96.9,141,1994,5,1,0,0
131,"Peak Flow",SaaS,51-200,Growth,2023-03-31,2024-07-31,616.54,677,20929,8,1,0,0
132,"Deep Flow",EdTech,11-50,Growth,2024-03-31,2024-07-31,667.11,659,22332,6,1,0,0
133,"Nova Flow",FinTech,11-50,Growth,2024-07-01,2024-07-31,837.75,683,28445,8,1,0,0
134,"Apex Flow",SaaS,1-10,Starter,2023-01-01,2024-07-31,0,171,3751,6,0,0,0
135,"Blue Flow",E-Commerce,51-200,Growth,2024-03-03,2024-07-31,703.27,671,23963,8,1,0,0
136,"Red Flow",HealthTech,11-50,Growth,2023-03-04,2024-07-31,545.4,553,18324,7,1,0,0
137,"Green Flow",SaaS,11-50,Starter,2023-10-01,2024-07-31,143.69,156,2933,5,1,0,0
138,"Zen Flow",E-Commerce,1-10,Starter,2024-03-31,2024-07-31,149.88,132,2989,5,1,0,0
139,"Flux Flow",SaaS,11-50,Starter,2023-03-04,2024-07-31,88.46,132,1792,6,1,0,0
140,"Dash Flow",SaaS,11-50,Starter,2024-03-31,2024-07-31,69.01,172,1366,7,1,0,0
141,"Quick Sync",E-Commerce,11-50,Starter,2023-10-01,2024-07-31,77.37,153,1510,6,1,0,0
142,"Smart Sync",FinTech,51-200,Growth,2024-02-01,2024-07-31,994.36,524,33292,6,1,0,0
